12.69522858,50.4025116
12.69535923,50.40194321
12.6965332,50.40109253
12.6965847,50.40105438
12.7048893,50.39853668
12.70518017,50.39837265
12.707057,50.39731598
12.70757675,50.39850616
12.708745,50.40117264
12.70916843,50.40210342
12.70854378,50.40288162
12.70791817,50.40366364
12.70694733,50.40398026
12.70690823,50.404953
12.70714569,50.40641785
12.70760727,50.40782928
12.70904732,50.40941238
12.70999336,50.41015625
12.71125603,50.41114426
12.71357727,50.41287231
12.71583271,50.4140892
12.71871281,50.41602325
12.72070789,50.41739655
12.72321987,50.41837692
12.72564793,50.4196701
12.72769737,50.42076492
12.72980118,50.42166901
12.73118591,50.42323685
12.73154831,50.42464066
12.73153782,50.42473602
12.73140144,50.4260025
12.73188877,50.42735291
12.73254204,50.42873001
12.73315239,50.4299202
12.73406887,50.4317131
12.73461342,50.43219757
12.7355566,50.43246841
12.73620033,50.43267059
12.73932552,50.43360901
12.74067593,50.43401718
12.74467945,50.435215
12.75244331,50.43753815
12.75341415,50.43778992
12.75711918,50.43873596
12.76460361,50.44064713
12.7748642,50.44326401
12.78137779,50.44527054
12.78509712,50.44641876
12.78577805,50.44662857
12.7949295,50.44944763
12.79982376,50.44256973
12.80664539,50.43545532
12.8091917,50.43263626
12.8106184,50.43105698
12.81141949,50.43214798
12.8113842,50.43258286
12.81116772,50.43524551
12.81112099,50.43581772
12.81089115,50.43645477
12.81040382,50.43695068
12.81038189,50.43697357
12.80949116,50.43756485
12.80897713,50.43819427
12.80846119,50.43878555
12.80800533,50.43937683
12.8078537,50.43999863
12.80771637,50.44089127
12.80757236,50.44166565
12.80712795,50.44248962
12.80674076,50.44323349
12.80665207,50.44388962
12.80698681,50.44454193
12.80798721,50.44517899
12.80910206,50.44565964
12.81069851,50.44609451
12.81218243,50.44668198
12.81318665,50.44739914
12.81419563,50.44818878
12.81519699,50.44882584
12.81619358,50.4493866
12.81713772,50.45010376
12.81766605,50.45098495
12.81806564,50.45170975
12.81828594,50.45248032
12.81831455,50.45306015
12.81863403,50.45339966
12.81865501,50.4538269
12.81843567,50.45429611
12.81864071,50.45475388
12.81884289,50.45517731
12.81873703,50.45549011
12.81876183,50.45598984
12.81920719,50.45640945
12.81929207,50.45690918
12.81889534,50.4574585
12.81856632,50.4581604
12.81841564,50.45878601
12.8184967,50.45920944
12.81938076,50.45979691
12.82012653,50.45976257
12.82059765,50.45958328
12.82284451,50.45882416
12.8244648,50.45832825
12.82570553,50.45794678
12.82691097,50.45722198
12.82818604,50.45706177
12.82904339,50.45688629
12.83027935,50.45663071
12.83213139,50.45558548
12.83481884,50.45461273
12.83526039,50.45453262
12.83753014,50.45412445
12.84075165,50.45256805
12.84411907,50.45095825
12.8443594,50.45084381
12.84465313,50.45064545
12.84482288,50.45053101
12.84904957,50.44764328
12.85186195,50.44669342
12.85207653,50.44662094
12.85352707,50.44612885
12.85482407,50.4452858
12.85921192,50.44394302
12.85937214,50.44388199
12.86219215,50.44277573
12.8637743,50.44215775
12.86693096,50.44076538
12.86814499,50.44023132
12.8707037,50.4388237
12.8725481,50.43780899
12.87454224,50.43729401
12.8798666,50.43592072
12.88196087,50.43506241
12.8822279,50.43495178
12.88549137,50.43317413
12.8868084,50.4324646
12.8895092,50.43124771
12.89394188,50.43000031
12.89470387,50.42975235
12.89767456,50.42747498
12.89824963,50.42687988
12.90118122,50.42385483
12.90274906,50.42295074
12.90296078,50.42282867
12.90578842,50.42219162
12.90680122,50.42254639
12.90967751,50.4235611
12.91239166,50.42372894
12.91316319,50.42324829
12.91547775,50.42180252
12.91936302,50.41983032
12.92386246,50.41689682
12.9248848,50.41623688
12.9271059,50.41545868
12.9274292,50.41534805
12.93376923,50.41313171
12.93461323,50.41283798
12.9364109,50.41163635
12.93654251,50.41111374
12.93696785,50.40909958
12.93661213,50.40764236
12.93598652,50.40707016
12.93615818,50.40701294
12.93649864,50.40689468
12.93696785,50.40659714
12.93730831,50.40633011
12.94135284,50.40490723
12.94280148,50.40444946
12.94407272,50.40417099
12.94520473,50.40408707
12.94656754,50.40412903
12.94797325,50.4042778
12.94801807,50.40550613
12.9474535,50.40719604
12.94685555,50.40716171
12.94550133,50.40691757
12.94377708,50.40601349
12.9428196,50.40631485
12.94247532,50.40642166
12.94140434,50.40688705
12.94090748,50.40732956
12.94048882,50.40770721
12.94019032,50.40845871
12.94070911,50.40923309
12.94100189,50.40971375
12.94116688,50.41070938
12.94189739,50.41149521
12.94305801,50.41213608
12.94466496,50.41268539
12.9461689,50.41316605
12.94786835,50.41333771
12.94964218,50.41357803
12.95150471,50.41389847
12.95388412,50.41414642
12.9559803,50.41435242
12.95851994,50.41441727
12.96073627,50.414505
12.96298885,50.41447449
12.96530437,50.41493225
12.96662617,50.41539001
12.96808434,50.41590118
12.96948338,50.41613007
12.97078514,50.41621399
12.97182465,50.41641998
12.97238064,50.41678238
12.97323704,50.41690445
12.97418308,50.41702652
12.97540188,50.4172287
12.97631168,50.41752625
12.97652912,50.4176178
12.97727299,50.41793442
12.97801018,50.41834641
12.97891712,50.41858292
12.97972965,50.4187088
12.98055077,50.41900635
12.98057652,50.41903687
12.98334694,50.41921997
12.98634243,50.41941833
12.98845577,50.41278839
12.98857212,50.41279984
12.99295425,50.40298843
12.99728489,50.39868927
13.00158119,50.39215088
13.00405502,50.39038086
13.01019573,50.38832092
13.01582813,50.38719559
13.03270245,50.38614273
13.03925323,50.38526535
13.04840469,50.38334656
13.05827141,50.3804512
13.06256199,50.37953186
13.06941414,50.37887192
13.08518982,50.3780632
13.08911419,50.37737274
13.09083271,50.37681961
13.10021019,50.37203217
13.10449123,50.36944199
13.11248493,50.36699677
13.11542988,50.36553574
13.11735535,50.3632431
13.11958694,50.3551712
13.12102795,50.3527298
13.12794971,50.34773254
13.13099003,50.34661102
13.13475323,50.34619141
13.13853931,50.34640503
13.14194012,50.34719467
13.14656067,50.34939575
13.14827442,50.34992599
13.15227985,50.35058975
13.15886688,50.35079193
13.16514111,50.35007477
13.16825199,50.34905624
13.17192554,50.34737396
13.17368603,50.34684372
13.17775917,50.34612656
13.18701935,50.34555817
13.19662762,50.34566498
13.20125008,50.34596634
13.20552826,50.34652328
13.20915604,50.34747314
13.21269035,50.34915161
13.2156868,50.35015106
13.21757317,50.35048294
13.22168064,50.35073853
13.22600842,50.35042572
13.2302351,50.34940338
13.23400784,50.34779358
13.23904133,50.34480286
13.24336338,50.34146118
13.24725723,50.33734894
13.25119591,50.33416748
13.25303841,50.33214569
13.2546711,50.32830048
13.25584984,50.32224655
13.25507927,50.31912613
13.25392246,50.31719971
13.25230122,50.31539536
13.24982357,50.3139801
13.24248791,50.31182098
13.24127483,50.31105423
13.24049282,50.31018829
13.23986721,50.30818939
13.24042225,50.30595398
13.24349308,50.30121613
13.24463177,50.29845428
13.24547005,50.29399109
13.24557781,50.28945541
13.24493694,50.28515244
13.24389839,50.28261185
13.2431221,50.28152466
13.23980904,50.27835083
13.2386179,50.27602386
13.23825932,50.27337646
13.23871422,50.27061462
13.24009991,50.26795578
13.24602985,50.2612648
13.24783707,50.25947189
13.25179291,50.2563591
13.25327015,50.25386047
13.25385284,50.25104523
13.25375748,50.24817657
13.25304127,50.24546051
13.25159836,50.2431488
13.24903393,50.24101639
13.2475462,50.23921204
13.24687576,50.2368927
13.2469244,50.23567581
13.24796486,50.233284
13.24908829,50.23220444
13.25059128,50.23136139
13.25411224,50.23034286
13.26204681,50.22902298
13.26705456,50.22776413
13.26921082,50.22447968
13.27030754,50.22147751
13.27075386,50.21839905
13.27065754,50.21538162
13.26940918,50.21129227
13.26862335,50.21016693
13.26545334,50.20709229
13.26480293,50.20604324
13.2641201,50.20246887
13.26474571,50.2000618
13.2662487,50.19809723
13.269907,50.19500351
13.2735424,50.19095612
13.28092289,50.18358612
13.28644562,50.17996979
13.290411,50.17696381
13.29495335,50.17420197
13.29690838,50.17241287
13.30183792,50.16695404
13.30362225,50.16439056
13.30456638,50.16159439
13.30467033,50.15880966
13.30397415,50.15620041
13.30328083,50.15502548
13.29931545,50.15077209
13.29597092,50.14503479
13.29373455,50.143116
13.29093266,50.14186478
13.28750896,50.14123917
13.28403664,50.14122772
13.27736473,50.14198303
13.27335072,50.14210129
13.26941586,50.14175415
13.26586914,50.14065552
13.26340485,50.13875961
13.26042175,50.13460541
13.25627327,50.13076019
13.25516415,50.12844467
13.25515079,50.1259613
13.25641155,50.12352753
13.25768757,50.12244415
13.2594862,50.12157822
13.26147556,50.12104416
13.26577759,50.12054825
13.27968121,50.12015915
13.28399563,50.11963654
13.28732204,50.11867905
13.29107189,50.11710739
13.30118084,50.11427689
13.30385685,50.11264038
13.30630207,50.1096611
13.30811214,50.10651398
13.30932903,50.10226822
13.306427,50.09309387
13.30243778,50.0831337
13.29998493,50.06894684
13.29685307,50.06005859
13.29555035,50.05759811
13.29461193,50.05650711
13.28628063,50.05063248
13.27921581,50.04738617
13.2762146,50.04557037
13.26976395,50.04001236
13.26081181,50.03438187
13.24757195,50.0293808
13.2389164,50.02656937
13.23541832,50.02480698
13.233881,50.02374649
13.2313776,50.02128601
13.22984695,50.01836395
13.22895813,50.0137291
13.22889519,50.0089798
13.22953892,50.0027504
13.23026657,49.9998436
13.23146915,49.99725342
13.23570442,49.99309921
13.23640919,49.99203873
13.23723221,49.98843384
13.23662663,49.9859848
13.23496342,49.9839592
13.22998619,49.98058319
13.22747135,49.97921753
13.22349358,49.97818756
13.21686268,49.97777939
13.21026134,49.97834778
13.20638657,49.97942734
13.19735146,49.98464584
13.19356346,49.98764038
13.18916893,49.99023438
13.18532085,49.99320221
13.18071938,49.9957428
13.17637253,49.99863052
13.16347408,50.00389481
13.15712833,50.00622559
13.15095997,50.0093689
13.14762878,50.0104332
13.14057064,50.01209641
13.1340313,50.01486969
13.13219547,50.01541138
13.12579536,50.01636887
13.10848713,50.01750183
13.10504436,50.01747131
13.09753132,50.01677704
13.09147644,50.01592255
13.0879364,50.01486969
13.07889938,50.00976563
13.07509613,50.0067482
13.070714,50.00389862
13.06579781,49.99897385
13.0560379,49.99097061
13.04980469,49.98490524
13.04537296,49.98207474
13.04151058,49.97907257
13.03252888,49.97396469
13.02924919,49.9728775
13.02218819,49.97126389
13.01558399,49.96854019
13.01377773,49.96801758
13.00972557,49.96731949
12.99898338,49.96614075
12.9951849,49.96530151
12.98996639,49.96327209
12.98817062,49.96281052
12.97546864,49.96135712
12.9712801,49.96053314
12.9679842,49.95913315
12.9658823,49.95735931
12.96470547,49.95517349
12.96440887,49.95105362
12.96360588,49.94308853
12.96247864,49.93832016
12.95929909,49.93196487
12.95596123,49.92742538
12.95154381,49.9236908
12.94524002,49.91974258
12.93613911,49.91582489
12.93125343,49.91332626
12.92733383,49.91240311
12.92077065,49.91202164
12.91428471,49.91255951
12.91055393,49.91352081
12.90456486,49.91638565
12.89997578,49.9175148
12.8952961,49.91819382
12.87344646,49.91744995
12.85585785,49.91743469
12.84886074,49.9178772
12.84472179,49.9185524
12.83618259,49.9217453
12.82983494,49.9226265
12.81524277,49.92300415
12.77707005,49.92264557
12.76846409,49.92228317
12.75497437,49.92350388
12.75176716,49.92359924
12.74709988,49.92300415
12.74250126,49.92186737
12.73992825,49.92069244
12.73681068,49.91869354
12.72767162,49.91368103
12.72433567,49.91258621
12.71468639,49.91032028
12.71112537,49.90884018
12.70801544,49.90703964
12.70227718,49.90285492
12.69429207,49.89995575
12.69152164,49.89854813
12.68970585,49.89665985
12.68776894,49.89356613
12.68583202,49.8916626
12.68325329,49.89048004
12.67904186,49.88961029
12.67610645,49.88963318
12.67341995,49.89039612
12.67137146,49.8916626
12.66794872,49.89447403
12.66177177,49.89860535
12.65925121,49.89994812
12.65300941,49.9017868
12.64778042,49.90264511
12.64201069,49.90260315
12.6256609,49.90032959
12.62132263,49.89945221
12.61122608,49.89655304
12.60661125,49.89583588
12.60190105,49.89553833
12.59504604,49.89574814
12.59091377,49.89637375
12.58909798,49.89686584
12.58402348,49.89895248
12.57838726,49.90011215
12.55799484,49.90128326
12.55764198,49.90166855
12.5547123,49.9030304
12.55132484,49.90486145
12.55134392,49.90474319
12.55087948,49.90470886
12.55080509,49.9054718
12.55098534,49.90697479
12.55125618,49.90923309
12.55059338,49.91110992
12.55024338,49.91157532
12.54903603,49.91317368
12.54885769,49.91519165
12.54825592,49.91663361
12.54834938,49.91930389
12.54773045,49.92034149
12.5445509,49.92255783
12.5413847,49.92408752
12.53849506,49.92482376
12.53645134,49.92485809
12.53500557,49.92495346
12.53072357,49.92577744
12.52920723,49.92628098
12.52750206,49.92661285
12.52641296,49.92682266
12.52197552,49.92768097
12.52048016,49.92786407
12.51384068,49.92786407
12.51220512,49.9275856
12.51093006,49.92796326
12.50815105,49.92881393
12.50444984,49.92934036
12.50137711,49.93060684
12.49856758,49.93235016
12.49304867,49.93322754
12.49311161,49.93424606
12.4940691,49.93579483
12.49434853,49.93690872
12.49423599,49.9368782
12.49221134,49.93636703
12.49084854,49.93647385
12.48310757,49.93572617
12.48111343,49.93583679
12.47840881,49.93567276
12.47773933,49.93618774
12.47705173,49.93672562
12.47551441,49.93791962
12.47502708,49.93860245
12.47391701,49.94008636
12.47301292,49.94248962
12.47145653,49.94396591
12.47051048,49.9450264
12.4698391,49.94733047
12.46980381,49.94748688
12.46995544,49.94778061
12.47048187,49.94903183
12.47384453,49.95135498
12.47466087,49.95191956
12.4760313,49.95467758
12.47829819,49.95677948
12.47938251,49.95713043
12.48140526,49.95827484
12.48447514,49.95842361
12.48522472,49.95825577
12.48739147,49.95798111
12.48820114,49.95793152
12.48881435,49.95802689
12.48985767,49.95827103
12.49061012,49.95860291
12.49076366,49.95918274
12.49103737,49.95954895
12.4911356,49.96011734
12.49131203,49.96081543
12.49122334,49.96134186
12.49094296,49.96168137
12.49077129,49.96200562
12.49114037,49.96244049
12.49196911,49.96327209
12.49257088,49.96397018
12.49275875,49.96418762
12.49295902,49.96442032
12.49350452,49.96554184
12.49394608,49.96639252
12.4940567,49.96681595
12.49401569,49.96761703
12.49369812,49.96844482
12.49386406,49.96975708
12.49552727,49.97077942
12.4964323,49.97106934
12.49954128,49.97201538
12.49882317,49.97282791
12.49724197,49.97402191
12.49657726,49.97452545
12.49479771,49.9756279
12.49421406,49.97639465
12.49215221,49.97857666
12.49198246,49.97927856
12.49092865,49.97974014
12.49021912,49.98078156
12.4898901,49.98176193
12.48637295,49.98099136
12.4839325,49.98116302
12.48189259,49.980896
12.48114777,49.98132706
12.47736359,49.98086929
12.47653294,49.98077011
12.47618389,49.98181534
12.47563934,49.98344803
12.47370338,49.98522949
12.47119617,49.98651123
12.46978664,49.98796844
12.46888351,49.98882294
12.46862698,49.9894371
12.46847439,49.98980331
12.47033024,49.99072266
12.46897507,49.99171066
12.46828651,49.99221802
12.46743107,49.99285126
12.46582031,49.9931488
12.46378899,49.99424744
12.46250725,49.99456024
12.46066761,49.99487305
12.45896435,49.99476242
12.45790672,49.99419403
12.45677662,49.99411774
12.45539188,49.99367905
12.45392513,49.99348831
12.45403576,49.99303436
12.45402718,49.99239349
12.45346069,49.991642
12.45240021,49.99144363
12.45118427,49.99108505
12.45018864,49.99067307
12.44893456,49.99026489
12.44773674,49.9902916
12.44674873,49.98965836
12.44381142,49.98828125
12.44286537,49.9877243
12.44191074,49.98695755
12.44074249,49.98639297
12.43993473,49.98696518
12.43686295,49.98591232
12.4339323,49.98513794
12.43151951,49.98438263
12.4313736,49.98540497
12.43148899,49.98582458
12.43175125,49.9871254
12.43182468,49.98755646
12.43143368,49.9885788
12.42691708,49.99012375
12.42587662,49.99097061
12.42557907,49.99119949
12.42595005,49.99140167
12.42768097,49.99230194
12.42854595,49.99275208
12.43128014,49.99308014
12.43199825,49.99316788
12.43379307,49.9933815
12.43523312,49.99378204
12.43534946,49.99422073
